id,timestamp,remote_addr,remote_user,hostname,time_local,request,status,body_bytes_sent,http_referer,http_user_agent,http_x_forwarded_for,time_iso8601,request_method,request_length,bytes_sent,http_referer2,request_time,upstream_connect_time,upstream_header_time,upstream_response_time,upstream_addr,upstream_status,connection,connection_requests,data.srcip,agent.ip,rule.mitre.tactic
51,"Aug 29, 2023 @ 17:07:37.527",202.80.218.163,-,vm-director-nginx,30/Aug/2023:00:07:36 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:07:36+07:00,GET,37,330,-,0.003,0.001,0.003,0.003,10.45.184.154:32442,404,688315462,4,202.80.218.163,192.168.1.99,"[""non-attack""]"
52,"Aug 29, 2023 @ 17:06:59.519",103.111.137.122,-,vm-director-nginx,30/Aug/2023:00:06:58 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:06:58+07:00,GET,84,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688314798,2,103.111.137.122,192.168.1.99,"[""non-attack""]"
53,"Aug 29, 2023 @ 17:06:59.527",202.80.217.105,-,vm-director-nginx,30/Aug/2023:00:06:59 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:06:59+07:00,GET,81,330,-,0.003,0,0.003,0.003,10.45.184.148:32442,404,688314863,2,202.80.217.105,192.168.1.99,"[""non-attack""]"
54,"Aug 29, 2023 @ 17:08:23.939",118.99.125.4,-,vm-director-nginx,30/Aug/2023:00:08:23 +0700,POST /lib/ajax/service.php?sesskey=QY0HDC3szQ&info=core_course_get_recent_courses HTTP/2.0,200,1169,https://vlm2.notrealdomain.com/my/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:08:23+07:00,POST,184,1378,https://vlm2.notrealdomain.com/my/,0.068,0,0.066,0.068,10.45.184.143:32401,200,688315946,158,118.99.125.4,192.168.1.99,"[""Impact""]"
55,"Aug 29, 2023 @ 17:08:09.568",180.248.20.88,-,vm-director-nginx,30/Aug/2023:00:08:08 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:08:08+07:00,GET,78,330,-,0.002,0,0.002,0.002,10.45.184.148:32442,404,688316329,2,180.248.20.88,192.168.1.99,"[""non-attack""]"
56,"Aug 29, 2023 @ 17:08:11.564",118.99.125.8,-,vm-director-nginx,30/Aug/2023:00:08:10 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:08:10+07:00,GET,79,330,-,0.004,0,0.003,0.003,10.45.184.148:32442,404,688316509,2,118.99.125.8,192.168.1.99,"[""non-attack""]"
57,"Aug 29, 2023 @ 17:08:13.568",36.79.246.99,-,vm-director-nginx,30/Aug/2023:00:08:11 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:08:11+07:00,GET,80,330,-,0.003,0.001,0.002,0.002,10.45.184.154:32442,404,688315806,7,36.79.246.99,192.168.1.99,"[""non-attack""]"
58,"Aug 29, 2023 @ 17:08:17.577",118.99.112.12,-,vm-director-nginx,30/Aug/2023:00:08:15 +0700,GET /assets/images/pattern/dot3.svg HTTP/2.0,404,2341,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:08:15+07:00,GET,189,2602,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,0.012,0,0.012,0.012,175.45.185.12:80,404,688316608,2,118.99.112.12,192.168.1.99,"[""non-attack""]"
59,"Aug 29, 2023 @ 17:08:43.606",180.248.19.149,-,vm-director-nginx,30/Aug/2023:00:08:41 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A135F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",-,2023-08-30T00:08:41+07:00,GET,35,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688317130,6,180.248.19.149,192.168.1.99,"[""non-attack""]"
60,"Aug 29, 2023 @ 17:08:53.625",118.99.125.30,-,vm-director-nginx,30/Aug/2023:00:08:52 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:08:52+07:00,GET,42,330,-,0.002,0.001,0.003,0.003,10.45.184.148:32442,404,688317553,7,118.99.125.30,192.168.1.99,"[""non-attack""]"
61,"Aug 29, 2023 @ 17:08:57.637",103.171.147.83,-,vm-director-nginx,30/Aug/2023:00:08:56 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:08:56+07:00,GET,40,330,-,0.001,0,0.001,0.001,10.45.184.154:32442,404,688317716,4,103.171.147.83,192.168.1.99,"[""non-attack""]"
62,"Aug 29, 2023 @ 17:08:33.599",180.248.19.115,-,vm-director-nginx,30/Aug/2023:00:08:32 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S911B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T00:08:32+07:00,GET,102,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688317145,2,180.248.19.115,192.168.1.99,"[""non-attack""]"
63,"Aug 29, 2023 @ 17:09:05.639",118.99.125.5,-,vm-director-nginx,30/Aug/2023:00:09:04 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:09:04+07:00,GET,75,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688317860,2,118.99.125.5,192.168.1.99,"[""non-attack""]"
64,"Aug 29, 2023 @ 17:08:39.595",182.4.135.249,-,vm-director-nginx,30/Aug/2023:00:08:38 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A045F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T00:08:38+07:00,GET,102,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688317226,2,182.4.135.249,192.168.1.99,"[""non-attack""]"
65,"Aug 29, 2023 @ 17:08:39.598",182.4.135.249,-,vm-director-nginx,30/Aug/2023:00:08:38 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A045F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T00:08:38+07:00,GET,35,330,-,0.002,0,0.001,0.001,10.45.184.148:32442,404,688317226,3,182.4.135.249,192.168.1.99,"[""non-attack""]"
66,"Aug 29, 2023 @ 17:09:39.674",103.108.20.85,-,vm-director-nginx,30/Aug/2023:00:09:38 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:09:38+07:00,GET,85,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688318949,2,103.108.20.85,192.168.1.99,"[""non-attack""]"
67,"Aug 29, 2023 @ 17:09:45.685",139.228.41.192,-,vm-director-nginx,30/Aug/2023:00:09:44 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:09:44+07:00,GET,43,330,-,0.003,0,0.002,0.002,10.45.184.148:32442,404,688319081,6,139.228.41.192,192.168.1.99,"[""non-attack""]"
68,"Aug 29, 2023 @ 17:09:19.643",103.108.20.105,-,vm-director-nginx,30/Aug/2023:00:09:17 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:09:17+07:00,GET,83,330,-,0.004,0.001,0.005,0.005,10.45.184.148:32442,404,688318205,2,103.108.20.105,192.168.1.99,"[""non-attack""]"
69,"Aug 29, 2023 @ 17:09:21.649",103.171.147.88,-,vm-director-nginx,30/Aug/2023:00:09:20 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:09:20+07:00,GET,39,330,-,0.002,0.001,0.003,0.003,10.45.184.148:32442,404,688318369,4,103.171.147.88,192.168.1.99,"[""non-attack""]"
70,"Aug 29, 2023 @ 17:09:13.634",202.80.217.123,-,vm-director-nginx,30/Aug/2023:00:09:11 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:09:11+07:00,GET,53,330,-,0.003,0.001,0.002,0.002,10.45.184.148:32442,404,688318188,4,202.80.217.123,192.168.1.99,"[""non-attack""]"
71,"Aug 29, 2023 @ 17:09:27.677",103.171.147.83,-,vm-director-nginx,30/Aug/2023:00:09:26 +0700,GET /assets/images/pattern/dot3.svg HTTP/2.0,404,2424,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:09:26+07:00,GET,45,2680,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,0.01,0,0.011,0.011,175.45.185.12:80,404,688317665,32,103.171.147.83,192.168.1.99,"[""non-attack""]"
72,"Aug 29, 2023 @ 17:09:57.692",120.188.76.237,-,vm-director-nginx,30/Aug/2023:00:09:55 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:09:55+07:00,GET,286,330,-,0.001,0.001,0.002,0.002,10.45.184.154:32442,404,688319461,2,120.188.76.237,192.168.1.99,"[""non-attack""]"
73,"Aug 29, 2023 @ 17:10:41.744",125.160.195.6,-,vm-director-nginx,30/Aug/2023:00:10:40 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A750GN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T00:10:40+07:00,GET,102,330,-,0.002,0.001,0.002,0.002,10.45.184.154:32442,404,688320534,2,125.160.195.6,192.168.1.99,"[""non-attack""]"
74,"Aug 29, 2023 @ 17:10:37.724",180.248.37.95,-,vm-director-nginx,30/Aug/2023:00:10:36 +0700,GET /assets/images/pattern/dot3.svg HTTP/2.0,404,2344,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:10:36+07:00,GET,342,2604,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,0.009,0,0.009,0.009,175.45.185.12:80,404,688320408,2,180.248.37.95,192.168.1.99,"[""non-attack""]"
75,"Aug 29, 2023 @ 17:10:23.726",103.171.147.83,-,vm-director-nginx,30/Aug/2023:00:10:22 +0700,GET /assets/images/pattern/dot3.svg HTTP/2.0,404,2425,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:10:22+07:00,GET,84,2681,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,0.014,0,0.014,0.014,175.45.185.12:80,404,688320116,8,103.171.147.83,192.168.1.99,"[""non-attack""]"
76,"Aug 29, 2023 @ 17:10:33.722",125.166.12.126,-,vm-director-nginx,30/Aug/2023:00:10:31 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 12; M2101K6G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:10:31+07:00,GET,83,330,-,0.003,0.001,0.002,0.002,10.45.184.148:32442,404,688320375,2,125.166.12.126,192.168.1.99,"[""non-attack""]"
77,"Aug 29, 2023 @ 17:10:09.730",114.5.245.218,-,vm-director-nginx,30/Aug/2023:00:10:09 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:10:09+07:00,GET,78,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688319854,2,114.5.245.218,192.168.1.99,"[""non-attack""]"
78,"Aug 29, 2023 @ 17:09:59.701",182.4.134.200,-,vm-director-nginx,30/Aug/2023:00:09:58 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:09:58+07:00,GET,47,330,-,0.003,0.001,0.002,0.002,10.45.184.154:32442,404,688319470,7,182.4.134.200,192.168.1.99,"[""non-attack""]"
79,"Aug 29, 2023 @ 17:10:27.724",36.90.55.37,-,vm-director-nginx,30/Aug/2023:00:10:26 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:10:26+07:00,GET,78,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688320182,2,36.90.55.37,192.168.1.99,"[""non-attack""]"
80,"Aug 29, 2023 @ 17:11:17.774",182.4.135.70,-,vm-director-nginx,30/Aug/2023:00:11:16 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:11:16+07:00,GET,77,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688320946,2,182.4.135.70,192.168.1.99,"[""non-attack""]"
81,"Aug 29, 2023 @ 17:11:09.763",123.253.233.86,-,vm-director-nginx,30/Aug/2023:00:11:09 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:11:09+07:00,GET,82,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688320907,2,123.253.233.86,192.168.1.99,"[""non-attack""]"
82,"Aug 29, 2023 @ 17:11:23.776",182.4.135.114,-,vm-director-nginx,30/Aug/2023:00:11:22 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A042F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T00:11:22+07:00,GET,103,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688321136,2,182.4.135.114,192.168.1.99,"[""non-attack""]"
83,"Aug 29, 2023 @ 17:11:57.818",140.213.48.202,-,vm-director-nginx,30/Aug/2023:00:11:57 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A107F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/18.0 Chrome/99.0.4844.88 Mobile Safari/537.36",-,2023-08-30T00:11:57+07:00,GET,45,330,-,0.002,0.001,0.003,0.003,10.45.184.154:32442,404,688321854,4,140.213.48.202,192.168.1.99,"[""non-attack""]"
84,"Aug 29, 2023 @ 17:11:59.865",103.184.19.208,-,vm-director-nginx,30/Aug/2023:00:11:58 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:11:58+07:00,GET,42,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688321750,6,103.184.19.208,192.168.1.99,"[""non-attack""]"
85,"Aug 29, 2023 @ 17:12:41.869",103.171.162.174,-,vm-director-nginx,30/Aug/2023:00:12:41 +0700,GET /assets/images/pattern/dot3.svg HTTP/2.0,404,2422,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:12:41+07:00,GET,154,2678,https://mmd.notrealdomain.com/assets/827c7db8/css/theme.min.css,0.013,0.001,0.013,0.013,175.45.185.12:80,404,688323437,4,103.171.162.174,192.168.1.99,"[""non-attack""]"
86,"Aug 29, 2023 @ 17:12:15.833",140.213.48.202,-,vm-director-nginx,30/Aug/2023:00:12:14 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A107F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/18.0 Chrome/99.0.4844.88 Mobile Safari/537.36",-,2023-08-30T00:12:14+07:00,GET,45,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688321854,7,140.213.48.202,192.168.1.99,"[""non-attack""]"
87,"Aug 29, 2023 @ 17:12:25.924",103.171.147.92,-,vm-director-nginx,30/Aug/2023:00:12:25 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T00:12:25+07:00,GET,86,330,-,0.003,0.001,0.003,0.003,10.45.184.148:32442,404,688322744,2,103.171.147.92,192.168.1.99,"[""non-attack""]"
88,"Aug 29, 2023 @ 17:12:29.858",180.248.47.148,-,vm-director-nginx,30/Aug/2023:00:12:29 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:12:29+07:00,GET,42,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688321694,7,180.248.47.148,192.168.1.99,"[""non-attack""]"
89,"Aug 29, 2023 @ 17:12:39.906",103.171.162.174,-,vm-director-nginx,30/Aug/2023:00:12:39 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:12:39+07:00,GET,37,330,-,0.002,0,0.001,0.001,10.45.184.154:32442,404,688320651,4,103.171.162.174,192.168.1.99,"[""non-attack""]"
90,"Aug 29, 2023 @ 17:12:59.888",103.171.147.126,-,vm-director-nginx,30/Aug/2023:00:12:57 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A205F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/22.0 Chrome/111.0.5563.116 Mobile Safari/537.36",-,2023-08-30T00:12:57+07:00,GET,73,330,-,0.003,0.001,0.002,0.002,10.45.184.148:32442,404,688324081,2,103.171.147.126,192.168.1.99,"[""non-attack""]"
91,"Aug 29, 2023 @ 17:12:53.870",103.171.147.71,-,vm-director-nginx,30/Aug/2023:00:12:52 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:12:52+07:00,GET,75,330,-,0.002,0,0.002,0.002,10.45.184.154:32442,404,688323635,2,103.171.147.71,192.168.1.99,"[""non-attack""]"
92,"Aug 29, 2023 @ 17:15:08.023",125.166.1.162,-,vm-director-nginx,30/Aug/2023:00:15:07 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:15:07+07:00,GET,77,330,-,0.002,0.001,0.003,0.003,10.45.184.148:32442,404,688326559,2,125.166.1.162,192.168.1.99,"[""non-attack""]"
93,"Aug 29, 2023 @ 17:15:10.018",103.171.147.105,-,vm-director-nginx,30/Aug/2023:00:15:09 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:15:09+07:00,GET,39,330,-,0.002,0.001,0.002,0.002,10.45.184.148:32442,404,688326553,4,103.171.147.105,192.168.1.99,"[""non-attack""]"
94,"Aug 29, 2023 @ 17:14:47.991",118.99.83.51,-,vm-director-nginx,30/Aug/2023:00:14:47 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 Edg/116.0.1938.62",-,2023-08-30T00:14:47+07:00,GET,39,330,-,0.003,0.001,0.003,0.003,10.45.184.148:32442,404,688324920,11,118.99.83.51,192.168.1.99,"[""non-attack""]"
95,"Aug 29, 2023 @ 17:14:49.991",114.4.221.107,-,vm-director-nginx,30/Aug/2023:00:14:48 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36",-,2023-08-30T00:14:48+07:00,GET,83,330,-,0.003,0.001,0.003,0.003,10.45.184.148:32442,404,688326252,2,114.4.221.107,192.168.1.99,"[""non-attack""]"
96,"Aug 29, 2023 @ 17:15:00.011",140.0.39.229,-,vm-director-nginx,30/Aug/2023:00:14:58 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:14:58+07:00,GET,39,330,-,0.003,0,0.001,0.001,10.45.184.148:32442,404,688326380,4,140.0.39.229,192.168.1.99,"[""non-attack""]"
97,"Aug 29, 2023 @ 17:16:54.348",13.89.204.139,-,vm-director-nginx,30/Aug/2023:00:16:52 +0700,GET /uploads/ HTTP/1.1,404,206,binance.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36",-,2023-08-30T00:16:52+07:00,GET,446,381,binance.com,0.001,0.001,0.002,0.002,10.45.184.157:32401,404,688329463,1,13.89.204.139,192.168.1.99,"[""non-attack""]"
98,"Aug 29, 2023 @ 17:16:56.322",125.166.1.20,-,vm-director-nginx,30/Aug/2023:00:16:54 +0700,POST /lib/ajax/service.php?sesskey=9dbAEW9y6f&info=core_fetch_notifications HTTP/2.0,200,27,https://vlm2.notrealdomain.com/course/view.php?id=15301,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:16:54+07:00,POST,156,210,https://vlm2.notrealdomain.com/course/view.php?id=15301,0.091,0.001,0.088,0.088,10.45.184.157:32401,200,688328194,209,125.166.1.20,192.168.1.99,"[""Impact""]"
99,"Aug 29, 2023 @ 17:17:14.250",103.171.147.123,-,vm-director-nginx,30/Aug/2023:00:17:13 +0700,POST /lib/ajax/service.php?sesskey=nscrep2nd3&info=core_fetch_notifications HTTP/2.0,200,27,https://vlm2.notrealdomain.com/mod/assign/view.php?id=149523,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:17:13+07:00,POST,161,210,https://vlm2.notrealdomain.com/mod/assign/view.php?id=149523,0.099,0,0.098,0.098,10.45.184.157:32401,200,688330190,90,103.171.147.123,192.168.1.99,"[""Impact""]"
100,"Aug 29, 2023 @ 17:17:32.175",118.99.112.15,-,vm-director-nginx,30/Aug/2023:00:17:31 +0700,GET /auth/resources/ofl9o/login/ub/ HTTP/2.0,404,118,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",-,2023-08-30T00:17:31+07:00,GET,75,330,-,0.003,0,0.001,0.001,10.45.184.148:32442,404,688330450,2,118.99.112.15,192.168.1.99,"[""non-attack""]"
